시장명,시장유형,시장개설주기,취급품목,지역,상호명,업종대분류,업종중분류,업종소분류,도로명주소,거리(m),상가업소번호,경도,위도
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,송현식당,음식,한식,백반/한정식,전라남도 무안군 무안읍 승달로 11,0.0,MA010120220811993668,126.472429485936,34.9934825130521
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,시골집,음식,한식,백반/한정식,전라남도 무안군 무안읍 승달로 11,0.0,MA010120220808144608,126.472429485936,34.9934825130521
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,신비한먹거리,음식,기타 간이,그 외 기타 간이 음식점,전라남도 무안군 무안읍 승달로 11,0.0,MA010120220811794596,126.472429485936,34.9934825130521
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,신통이감자탕,음식,한식,국/탕/찌개류,전라남도 무안군 무안읍 승달로 11,0.0,MA010120220805646342,126.472429485936,34.9934825130521
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,연미용실,수리·개인,이용·미용,미용실,전라남도 무안군 무안읍 승달로 11,0.0,MA010120220807008921,126.472429485936,34.9934825130521
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,영심이네,소매,식료품 소매,가축 사료 소매업,전라남도 무안군 무안읍 승달로 11,0.0,MA0106202507A0363731,126.472429485936,34.9934825130521
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,오리날다,음식,한식,닭/오리고기 구이/찜,전라남도 무안군 무안읍 공항로 101,124.5,MA010120220806874604,126.471070503814,34.9936027918135
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,옥이수산,소매,식료품 소매,수산물 소매업,전라남도 무안군 무안읍 승달로 11,0.0,MA010120220805335880,126.472429485936,34.9934825130521
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,유스킨,수리·개인,이용·미용,피부 관리실,전라남도 무안군 무안읍 승달로 11,0.0,MA010120220810549763,126.472429485936,34.9934825130521
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,유정치킨,음식,기타 간이,치킨,전라남도 무안군 무안읍 승달로 11,0.0,MA010120220805468772,126.472429485936,34.9934825130521
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,은혜상회,소매,식료품 소매,채소/과일 소매업,전라남도 무안군 무안읍 승달로 11,0.0,MA010120220812116702,126.472429485936,34.9934825130521
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,이너프어스,소매,오락용품 소매,서점,전라남도 무안군 무안읍 승달로 11,0.0,MA010120220812153468,126.472429485936,34.9934825130521
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,장안떡방아간,음식,기타 간이,떡/한과,전라남도 무안군 무안읍 승달로 11,0.0,MA010120220807714883,126.472429485936,34.9934825130521
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,장안홍어,소매,식료품 소매,수산물 소매업,전라남도 무안군 무안읍 승달로 11,0.0,MA010120220807027249,126.472429485936,34.9934825130521
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,장터홍어2호,소매,식료품 소매,수산물 소매업,전라남도 무안군 무안읍 승달로 11,0.0,MA010120220810387917,126.472429485936,34.9934825130521
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,장터２５시,음식,한식,백반/한정식,전라남도 무안군 무안읍 승달로 11,0.0,MA010120220807681916,126.472429485936,34.9934825130521
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,정다운,음식,한식,백반/한정식,전라남도 무안군 무안읍 승달로 11,0.0,MA010120220806147173,126.472429485936,34.9934825130521
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,정현산업,부동산,부동산 서비스,부동산 중개/대리업,전라남도 무안군 무안읍 승달로 4,80.8,MA010120220808601815,126.471584657652,34.9937041816218
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,조은인력,시설관리·임대,고용 알선,고용 알선업,전라남도 무안군 무안읍 승달로 4,80.8,MA010120220809378249,126.471584657652,34.9937041816218
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,주공마트,소매,종합 소매,슈퍼마켓,전라남도 무안군 무안읍 공항로 75-9,136.3,MA010120220807696425,126.473909350735,34.9932996469564
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,진영뷰티샵,소매,의약·화장품 소매,화장품 소매업,전라남도 무안군 무안읍 승달로 11,0.0,MA010120220803372050,126.472429485936,34.9934825130521
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,참맛,소매,식료품 소매,반찬/식료품 소매업,전라남도 무안군 무안읍 승달로 11,0.0,MA010120220807692426,126.472429485936,34.9934825130521
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,청자다방무안점,음식,비알코올 ,카페,전라남도 무안군 무안읍 승달로 4,80.8,MA0101202406A0097540,126.471584657652,34.9937041816218
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,커피에빠진붕어,음식,비알코올 ,카페,전라남도 무안군 무안읍 승달로 11,0.0,MA010120220814155939,126.472429485936,34.9934825130521
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,탄도특산물,소매,식료품 소매,수산물 소매업,전라남도 무안군 무안읍 승달로 11,0.0,MA0101202209A0079628,126.472429485936,34.9934825130521
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,태봉신발,소매,섬유·의복·신발 소매,신발 소매업,전라남도 무안군 무안읍 승달로 11,0.0,MA010120220800461795,126.472429485936,34.9934825130521
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,태정수산,음식,한식,백반/한정식,전라남도 무안군 무안읍 승달로 11,0.0,MA0101202307A0053042,126.472429485936,34.9934825130521
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,하얀빨래방,수리·개인,세탁,셀프 빨래방,전라남도 무안군 무안읍 공항로 75-9,136.3,MA0101202406A0229081,126.473909350735,34.9932996469564
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,학다리신발,소매,섬유·의복·신발 소매,신발 소매업,전라남도 무안군 무안읍 승달로 11,0.0,MA010120220803509891,126.472429485936,34.9934825130521
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,함평젓갈,소매,식료품 소매,건어물/젓갈 소매업,전라남도 무안군 무안읍 승달로 11,0.0,MA010120220802684138,126.472429485936,34.9934825130521
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,해송컴퍼니,부동산,부동산 서비스,부동산 중개/대리업,전라남도 무안군 무안읍 승달로 4,80.8,MA0101202406A0562099,126.471584657652,34.9937041816218
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,현경신발,소매,섬유·의복·신발 소매,신발 소매업,전라남도 무안군 무안읍 승달로 11,0.0,MA010120220808323969,126.472429485936,34.9934825130521
무안전통시장,상설장+4일장,4일+9일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,휴먼하우스,음식,기타 간이,그 외 기타 간이 음식점,전라남도 무안군 무안읍 공항로 75-9,137.2,MA0101202303A0062278,126.473909639118,34.9932545796386
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,강남꼬막식당,음식,한식,해산물 구이/찜,전라남도 보성군 벌교읍 시장2길 6-2,82.2,MA010120220807772352,127.345313432807,34.8434974489485
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,경운초장,음식,한식,백반/한정식,전라남도 보성군 벌교읍 시장2길 10-19,31.1,MA010120220813102562,127.34624152146,34.8431973483425
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,경주상회,소매,식료품 소매,채소/과일 소매업,전라남도 보성군 벌교읍 시장2길 13,116.3,MA010120220807769899,127.345971772191,34.844054446795
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,골목길소주방,음식,주점,요리 주점,전라남도 보성군 벌교읍 계성1길 8,149.7,MA010120220808189090,127.34434942114,34.8430494813175
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,광주식당,음식,한식,백반/한정식,전라남도 보성군 벌교읍 시장2길 18-1,100.1,MA010120220813994998,127.346550109879,34.8437823801745
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,권효정미용실,수리·개인,이용·미용,미용실,전라남도 보성군 벌교읍 채동선로 240,110.5,MA010120220807846853,127.344875685342,34.8433995367643
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,그랜드모텔,숙박,일반 숙박,여관/모텔,전라남도 보성군 벌교읍 홍암로 24,138.1,MA010120220813345964,127.347444828921,34.8433471553313
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,그랜드식당,음식,한식,횟집,전라남도 보성군 벌교읍 홍암로 24,138.1,MA010120220807861048,127.347444828921,34.8433471553313
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,금촌식당,음식,한식,백반/한정식,전라남도 보성군 벌교읍 시장2길 10-5,52.9,MA010120220805250173,127.345892824712,34.8434777747207
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,나그릴,음식,서양식,경양식,전라남도 보성군 벌교읍 채동선로 234,93.0,MA010120220807769904,127.344972242435,34.8429575764417
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,낙안농산,소매,식료품 소매,채소/과일 소매업,전라남도 보성군 벌교읍 계성1길 6,137.9,MA0101202303A0112365,127.344480207476,34.8429499568774
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,낙안떡방앗간,음식,기타 간이,떡/한과,전라남도 보성군 벌교읍 시장2길 1,133.7,MA010120220807846290,127.344712512146,34.8435983075211
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,낙원이발,수리·개인,이용·미용,미용실,전라남도 보성군 벌교읍 홍암로 22,107.8,MA010120220807773338,127.347148985757,34.8431947618545
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,남도반찬,소매,식료품 소매,반찬/식료품 소매업,전라남도 보성군 벌교읍 시장2길 10-25,33.1,MA010120220814186119,127.345990508086,34.843306230716
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,남양식당,음식,한식,백반/한정식,전라남도 보성군 벌교읍 시장2길 24,146.4,MA010120220807844858,127.347130222518,34.8439339641629
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,노랑통닭,음식,기타 간이,치킨,전라남도 보성군 벌교읍 채동선로 226-1,146.6,MA0106202511A0351305,127.344576240255,34.8423818021517
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,다도해,음식,한식,백반/한정식,전라남도 보성군 벌교읍 시장2길 10-19,31.1,MA010120220814122979,127.34624152146,34.8431973483425
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,단골식당,음식,한식,백반/한정식,전라남도 보성군 벌교읍 시장2길 10-5,52.9,MA010120220803034135,127.345892824712,34.8434777747207
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,단비식당,음식,한식,백반/한정식,전라남도 보성군 벌교읍 홍암로 21,110.3,MA010120220800295777,127.347062654475,34.8434654284997
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,대박회관,음식,한식,횟집,전라남도 보성군 벌교읍 홍암로 6-1,63.3,MA010120220807865043,127.3457137452,34.842486742662
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,대성컴퓨터,수리·개인,컴퓨터 수리,컴퓨터/노트북/프린터 수리업,전라남도 보성군 벌교읍 채동선로 237,131.7,MA010120220807865963,127.344557604391,34.8431570599136
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,도양품,소매,섬유·의복·신발 소매,기타 의류 소매업,전라남도 보성군 벌교읍 채동선로 233,116.3,MA010120220807772296,127.344731221788,34.8428410776089
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,동막식당,음식,한식,백반/한정식,전라남도 보성군 벌교읍 시장1길 12-67,108.4,MA010120220809825671,127.345708955517,34.8439560399458
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,뚜레쥬르벌교,음식,기타 간이,빵/도넛,전라남도 보성군 벌교읍 시장2길 13,116.3,MA010120220807868035,127.345971772191,34.844054446795
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,롱다리,소매,섬유·의복·신발 소매,기타 의류 소매업,전라남도 보성군 벌교읍 홍암로 5,54.1,MA010120220803062668,127.345441808338,34.8428210336546
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,마음미장원,수리·개인,이용·미용,미용실,전라남도 보성군 벌교읍 시장2길 13,116.3,MA010120220807772276,127.345971772191,34.844054446795
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,메가엠지씨커피전남벌교역점,음식,비알코올 ,카페,전라남도 보성군 벌교읍 계성1길 2,114.3,MA0101202503A0004827,127.344796219899,34.8426966692023
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,명동의류,소매,섬유·의복·신발 소매,기타 의류 소매업,전라남도 보성군 벌교읍 홍암로 16,56.6,MA010120220809985596,127.346601186898,34.842925903715
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,명성식당,음식,한식,백반/한정식,전라남도 보성군 벌교읍 시장2길 21,136.9,MA010120220807878393,127.34645337144,34.8441792721408
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,목화정육식당,음식,한식,소고기 구이/찜,전라남도 보성군 벌교읍 시장1길 12-67,108.4,MA010120220806501277,127.345708955517,34.8439560399458
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,몸과마음이필라,교육,기타 교육,요가/필라테스 학원,전라남도 보성군 벌교읍 채동선로 240,110.5,MA0101202305A0060010,127.344875685342,34.8433995367643
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,무등음악홀,음식,주점,일반 유흥 주점,전라남도 보성군 벌교읍 계성1길 8,149.7,MA010120220803141554,127.34434942114,34.8430494813175
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,문화세탁소,수리·개인,세탁,세탁소,전라남도 보성군 벌교읍 계성1길 4,122.3,MA010120220807853309,127.344676330022,34.8427871490968
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,미스미용실,수리·개인,이용·미용,미용실,전라남도 보성군 벌교읍 채동선로 235,127.1,MA010120220813864230,127.344600360789,34.8429225745087
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,바다초장집,음식,한식,백반/한정식,전라남도 보성군 벌교읍 시장2길 10-25,33.1,MA010120220806629306,127.345990508086,34.843306230716
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,박가네수산,소매,식료품 소매,가축 사료 소매업,전라남도 보성군 벌교읍 홍암로 4,73.5,MA0106202511A2228829,127.345418774415,34.8425416647214
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,벌교BYC,소매,섬유·의복·신발 소매,기타 의류 소매업,전라남도 보성군 벌교읍 채동선로 234,93.0,MA010120220807861042,127.344972242435,34.8429575764417
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,벌교꼬막직거래유통,소매,식료품 소매,가축 사료 소매업,전라남도 보성군 벌교읍 홍암로 6,65.2,MA0106202511A1036236,127.345517286399,34.8425684269691
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,벌교농수산,소매,식료품 소매,수산물 소매업,전라남도 보성군 벌교읍 홍암로 10,37.1,MA0101202408A0059005,127.346009734095,34.8426751952926
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,벌교농협하나로마트,소매,종합 소매,슈퍼마켓,전라남도 보성군 벌교읍 홍암로 7,24.7,MA0101202504A0053413,127.345737458581,34.842928361802
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,벌교엔마트,소매,종합 소매,슈퍼마켓,전라남도 보성군 벌교읍 시장2길 7-1,110.3,MA010120220811891445,127.345281950332,34.8438130286609
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,벌교역약국,소매,의약·화장품 소매,약국,전라남도 보성군 벌교읍 채동선로 225,136.4,MA010120220806618955,127.344566358878,34.8426342224703
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,벌교이마트,소매,종합 소매,슈퍼마켓,전라남도 보성군 벌교읍 시장2길 13,116.3,MA010120220807893977,127.345971772191,34.844054446795
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,벌교천막사,소매,섬유·의복·신발 소매,실/섬유제품 소매업,전라남도 보성군 벌교읍 시장2길 10-4,70.9,MA010120220807847619,127.345597963557,34.8435597389338
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,벌교청과,소매,식료품 소매,가축 사료 소매업,전라남도 보성군 벌교읍 홍암로 11,13.3,MA0106202511A0455503,127.346131282726,34.8429813258404
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,벌교초장집,음식,한식,백반/한정식,전라남도 보성군 벌교읍 시장2길 10-23,14.9,MA010120220807869284,127.346044457868,34.8431348110541
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,벌교커피,음식,비알코올 ,카페,전라남도 보성군 벌교읍 홍암로 5,54.1,MA010120220805949698,127.345441808338,34.8428210336546
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,벌교태백산맥관광여행사유,시설관리·임대,여행사·보조,여행사,전라남도 보성군 벌교읍 채동선로 240,110.5,MA010120220807897198,127.344875685342,34.8433995367643
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,벌교텔레콤,소매,가전·통신 소매,핸드폰 소매업,전라남도 보성군 벌교읍 계성1길 2,114.3,MA010120220812319450,127.344796219899,34.8426966692023
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,벌교희망약국,소매,의약·화장품 소매,약국,전라남도 보성군 벌교읍 채동선로 232,86.5,MA010120220807370789,127.345080860373,34.8427860021374
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,보성시니어클럽벌교꼬막빵,음식,한식,해산물 구이/찜,전라남도 보성군 벌교읍 계성1길 4,122.3,MA010120220807343039,127.344676330022,34.8427871490968
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,부용수퍼,소매,종합 소매,슈퍼마켓,전라남도 보성군 벌교읍 채동선로 228-6,139.1,MA010120220807772351,127.344772511621,34.842255049832
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,사공오,수리·개인,이용·미용,미용실,전라남도 보성군 벌교읍 시장2길 10-5,52.9,MA010120220804286041,127.345892824712,34.8434777747207
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,삼성약국,소매,의약·화장품 소매,약국,전라남도 보성군 벌교읍 홍암로 21,110.3,MA010120220807856494,127.347062654475,34.8434654284997
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,삼정수산특산단지유,소매,식료품 소매,수산물 소매업,전라남도 보성군 벌교읍 홍암로 15,64.8,MA010120220807786377,127.34654837187,34.8433677406915
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,서울떡집,음식,기타 간이,떡/한과,전라남도 보성군 벌교읍 시장2길 5,113.3,MA010120220813461742,127.345062755874,34.8436874545419
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,서희수산,소매,식료품 소매,수산물 소매업,전라남도 보성군 벌교읍 홍암로 16-1,72.8,MA0101202310A0095596,127.346776005782,34.84289836342
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,수이용원,수리·개인,이용·미용,미용실,전라남도 보성군 벌교읍 시장2길 17,136.9,MA010120220802265919,127.34645337144,34.8441792721408
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,승희야소주방,음식,주점,요리 주점,전라남도 보성군 벌교읍 홍암로 24,138.1,MA0101202305A0176317,127.347444828921,34.8433471553313
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,시장죽집,음식,한식,백반/한정식,전라남도 보성군 벌교읍 시장1길 12-60,105.5,MA0101202409A0015042,127.345544653028,34.8438843947339
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,신치과의원,보건의료,의원,치과의원,전라남도 보성군 벌교읍 채동선로 228-2,138.2,MA010120220807846753,127.344663818578,34.842408596065
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,실크테라 벌교본점,음식,한식,백반/한정식,전라남도 보성군 벌교읍 채동선로 234,93.0,MA0106202601A1953159,127.344972242435,34.8429575764417
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,아름다운가게,소매,섬유·의복·신발 소매,기타 의류 소매업,전라남도 보성군 벌교읍 시장1길 12-67,108.4,MA0101202501A0065200,127.345708955517,34.8439560399458
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,안경일번가,소매,안경·정밀기기 소매,안경렌즈 소매업,전라남도 보성군 벌교읍 채동선로 235-1,126.8,MA010120220807845563,127.344600849193,34.8430397552677
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,에띠앙,소매,식료품 소매,반찬/식료품 소매업,전라남도 보성군 벌교읍 채동선로 240,110.5,MA010120220807772308,127.344875685342,34.8433995367643
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,에쎄마트,소매,종합 소매,슈퍼마켓,전라남도 보성군 벌교읍 홍암로 17,73.2,MA010120220807857644,127.346712069381,34.8432951621233
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,엘라,소매,섬유·의복·신발 소매,기타 의류 소매업,전라남도 보성군 벌교읍 채동선로 233-1,118.4,MA0106202509A1739046,127.344698685068,34.8429042678938
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,여기가좋겠네,음식,한식,백반/한정식,전라남도 보성군 벌교읍 시장2길 20,111.3,MA010120220807863115,127.346692432843,34.8438270446492
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,여자만초장식당,음식,한식,백반/한정식,전라남도 보성군 벌교읍 시장2길 12,70.4,MA0101202412A0013258,127.34584973235,34.8436311354178
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,역전당구장,예술·스포츠,스포츠 서비스,당구장,전라남도 보성군 벌교읍 채동선로 228-8,146.8,MA010120220807172072,127.344761164993,34.8421559278595
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,역전분식,음식,기타 간이,김밥/만두/분식,전라남도 보성군 벌교읍 채동선로 231,113.6,MA010120220805252979,127.344774729298,34.8427868702305
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,역전텔레콤,소매,가전·통신 소매,핸드폰 소매업,전라남도 보성군 벌교읍 홍암로 1,86.0,MA010120220808827850,127.345113396754,34.842722811751
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,연하식육점,소매,식료품 소매,정육점,전라남도 보성군 벌교읍 시장1길 12-60,105.5,MA010120220810068494,127.345544653028,34.8438843947339
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,오복떡방앗간,음식,기타 간이,떡/한과,전라남도 보성군 벌교읍 시장2길 10-23,14.9,MA010120220805090854,127.346044457868,34.8431348110541
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,오씨떡방앗간,음식,기타 간이,떡/한과,전라남도 보성군 벌교읍 시장2길 8,76.6,MA010120220807769397,127.34544478361,34.8435331320271
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,오휘카운셀러,소매,의약·화장품 소매,화장품 소매업,전라남도 보성군 벌교읍 채동선로 240,110.5,MA010120220811798596,127.344875685342,34.8433995367643
벌교매일시장,상설장,매일,농산물+축산물+수산물+가공식품+의류+신발+가정용품+음식점,전남,유유정보통신,소매,가전·통신 소매,핸드폰 소매업,전라남도 보성군 벌교읍 채동선로 237,131.7,MA0101202302A0025680,127.344557604391,34.8431570599136
